path,label,pred,prob_positive,read_ms,decode_ms,preprocess_ms,inference_ms,total_ms,file_kb
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\34781a38-a067-11ed-9b19-0242c0a86002-6fa459ea-ee8a-3ca4-894e-db77e160355e.jpg,1,1,1.0,0.1577000366523862,0.19920000340789557,0.3765999572351575,7.198799983598292,7.932299980893731,13.111328125
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\3aadfa4d174d421cb4da4867d1a761f4.jpg,1,1,1.0,0.2495000371709466,0.20739994943141937,0.521100009791553,6.656200042925775,7.634200039319694,8.17578125
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\46fb8088-1d83-11ef-90b6-0242ac150002-6fa459ea-ee8a-3ca4-894e-db77e160355e.jpg,1,1,0.9999995231628418,0.15630002599209547,0.1879000337794423,0.36750000435858965,7.482899934984744,8.194599999114871,10.689453125
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\4e42e49e-5dbc-11ee-9b19-0242c0a86002-6fa459ea-ee8a-3ca4-894e-db77e160355e.jpg,1,1,1.0,0.1623000716790557,0.18159998580813408,0.3871999215334654,7.266800035722554,7.997900014743209,10.166015625
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\4f3dec5e-1d83-11ef-90b6-0242ac150002-6fa459ea-ee8a-3ca4-894e-db77e160355e.jpg,1,1,1.0,0.1593999331817031,0.2096000825986266,0.3806999884545803,7.243199972435832,7.992899976670742,13.2470703125
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\4f760f99202d46bca5817293037242af.jpg,1,1,0.9958482980728149,0.16139994841068983,0.17230003140866756,0.37969998084008694,6.411299924366176,7.1246998850256205,9.05078125
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\4fc62eb2-9f42-11ee-9c02-0242c0a87003-6fa459ea-ee8a-3ca4-894e-db77e160355e.jpg,1,1,0.9999988079071045,0.18510001245886087,0.269699958153069,0.5742000648751855,6.683000014163554,7.712000049650669,11.7060546875
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\517cf54adab84249b53b633fa36270d9.jpg,1,1,0.9999680519104004,0.15549990348517895,0.16350008081644773,0.40199991781264544,7.005200022831559,7.726199924945831,8.009765625
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\59b77724-65bb-11ef-90b6-0242ac150002-6fa459ea-ee8a-3ca4-894e-db77e160355e.jpg,1,1,0.9999805688858032,0.1634999644011259,0.18940004520118237,0.37729996256530285,7.154899998567998,7.8850999707356095,10.083984375
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\5a3d9dae-dce6-11ed-9b19-0242c0a86002-6fa459ea-ee8a-3ca4-894e-db77e160355e.jpg,1,1,0.8670699000358582,0.1697000116109848,0.18640002235770226,0.38469990249723196,6.843100069090724,7.583900005556643,9.5927734375
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\79b9a2e6-17f4-11ef-90b6-0242ac150002-6fa459ea-ee8a-3ca4-894e-db77e160355e.jpg,1,1,1.0,0.2082999562844634,0.19100005738437176,0.3836000105366111,6.697200005874038,7.480100030079484,11.7236328125
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\82f9d748-e5f1-11ee-90b6-0242ac150002-6fa459ea-ee8a-3ca4-894e-db77e160355e.jpg,1,1,1.0,0.15320000238716602,0.18430000636726618,0.3755999496206641,6.603599991649389,7.316699950024486,10.7138671875
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\9c35bdd8-e152-11ee-9c02-0242c0a87003-6fa459ea-ee8a-3ca4-894e-db77e160355e.jpg,1,1,1.0,0.15700003132224083,0.1996000064536929,0.3834000090137124,7.395099964924157,8.135100011713803,11.9111328125
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\9e4ec8f2-7cd0-11ef-90b6-0242ac150002-6fa459ea-ee8a-3ca4-894e-db77e160355e.jpg,1,1,1.0,0.16300007700920105,0.20619994029402733,0.3894000547006726,6.897100014612079,7.65570008661598,12.7861328125
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\a1de2924-714e-11ee-9b19-0242c0a86002-6fa459ea-ee8a-3ca4-894e-db77e160355e.jpg,1,1,1.0,0.16000005416572094,0.20340003538876772,0.3828000044450164,6.615599966607988,7.361800060607493,13.2783203125
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\a2e2f662-a621-11ee-9c02-0242c0a87003-6fa459ea-ee8a-3ca4-894e-db77e160355e.jpg,1,1,0.9999996423721313,0.15089998487383127,0.22090005222707987,0.6208999548107386,6.4842000138014555,7.476900005713105,9.9619140625
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\b4c9ffc0-a5e9-11ee-9c02-0242c0a87003-6fa459ea-ee8a-3ca4-894e-db77e160355e.jpg,1,1,1.0,0.15759991947561502,0.21129997912794352,0.3836000105366111,7.249800022691488,8.002299931831658,13.0986328125
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\b99e34ea-9545-11ed-9b19-0242c0a86002-6fa459ea-ee8a-3ca4-894e-db77e160355e.jpg,1,1,1.0,0.1542000100016594,0.19020005129277706,0.38300000596791506,6.853099912405014,7.5804999796673656,10.587890625
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\c6344224-9f3c-11ee-9c02-0242c0a87003-6fa459ea-ee8a-3ca4-894e-db77e160355e.jpg,1,1,1.0,0.17330003902316093,0.19339995924383402,0.4208000609651208,6.924099987372756,7.711600046604872,11.5341796875
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\ca3be09c-9f42-11ee-9c02-0242c0a87003-6fa459ea-ee8a-3ca4-894e-db77e160355e.jpg,1,1,0.9870027899742126,0.1865000231191516,0.17790007404983044,0.45679998584091663,6.481899996288121,7.303100079298019,9.5322265625
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\dc64ae5a-9545-11ed-9b19-0242c0a86002-6fa459ea-ee8a-3ca4-894e-db77e160355e.jpg,1,1,1.0,0.17479993402957916,0.19180006347596645,0.3659999929368496,7.0044000167399645,7.73700000718236,13.1083984375
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\e1de9f6e-966d-11ef-90b6-0242ac150002-6fa459ea-ee8a-3ca4-894e-db77e160355e.jpg,1,1,1.0,0.15979993622750044,0.22310006897896528,0.5403999239206314,7.936700014397502,8.859999943524599,13.5029296875
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\test\food\fffdee60-a621-11ee-9c02-0242c0a87003-6fa459ea-ee8a-3ca4-894e-db77e160355e.jpg,1,1,1.0,0.1601999392732978,0.18120009917765856,0.3800999838858843,7.135499967262149,7.8569999895989895,9.7353515625
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00000_4.jpg,0,0,0.0002063435676973313,0.16930000856518745,0.1210999907925725,0.3937000874429941,6.32489996496588,7.009000051766634,3.0966796875
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00001_5.jpg,0,0,0.0003712636244017631,0.25859999004751444,0.17659994773566723,0.5321999778971076,7.063800003379583,8.031199919059873,3.3701171875
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00002_1.jpg,0,0,0.0003187170659657568,0.15440001152455807,0.1175999641418457,0.376800075173378,7.066499907523394,7.715299958363175,2.96484375
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00003_9.jpg,0,0,0.00013884369400329888,0.1542000100016594,0.12199999764561653,0.38029998540878296,7.0587999653071165,7.715299958363175,3.40625
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00004_4.jpg,0,0,0.0002582599117886275,0.156699912622571,0.12169999536126852,0.39380008820444345,7.1137999184429646,7.7859999146312475,2.896484375
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00005_7.jpg,0,0,0.00017552601639181376,0.16419996973127127,0.1316999550908804,0.4360000602900982,6.847199983894825,7.579099969007075,3.234375
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00006_3.jpg,0,0,0.00014744863437954336,0.15540001913905144,0.1235998934134841,0.44760003220289946,6.659400067292154,7.386000012047589,3.2958984375
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00007_2.jpg,0,0,0.0003859513672068715,0.15630002599209547,0.11989998165518045,0.38570002652704716,7.188500021584332,7.850400055758655,3.23046875
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00008_0.jpg,0,0,7.95345549704507e-05,0.1542000100016594,0.12169999536126852,0.3803999861702323,6.555299973115325,7.211599964648485,3.3759765625
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00009_8.jpg,0,0,6.232964369701222e-05,0.15730003360658884,0.12759992387145758,0.37750008050352335,6.9049999583512545,7.567399996332824,3.41015625
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00010_3.jpg,0,0,0.00010360732267145067,0.16030005645006895,0.1729000359773636,0.6315999198704958,7.715800078585744,8.680600090883672,3.2529296875
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00011_7.jpg,0,0,0.0001603649725439027,0.1583000412210822,0.130399945192039,0.4119001096114516,7.533499971032143,8.234100067056715,3.318359375
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00012_6.jpg,0,0,0.0006077639409340918,0.1569000305607915,0.12119999155402184,0.408099964261055,6.926800007931888,7.612999994307756,2.91015625
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00013_2.jpg,0,0,0.0008669081726111472,0.15900004655122757,0.12199999764561653,0.3880999283865094,7.338900002650917,8.00799997523427,3.2626953125
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00014_5.jpg,0,0,0.001769584370777011,0.1572000328451395,0.11989998165518045,0.39059994742274284,6.619899999350309,7.287599961273372,2.84375
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00015_1.jpg,0,0,0.0001607688463991508,0.24740002118051052,0.16519997734576464,0.5582000594586134,7.892999914474785,8.863799972459674,2.880859375
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00016_7.jpg,0,0,6.866511102998629e-05,0.15079998411238194,0.12560002505779266,0.3899000585079193,7.377999951131642,8.044300018809736,3.16015625
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00017_6.jpg,0,0,0.000763722404371947,0.16280007548630238,0.12480001896619797,0.4487999249249697,7.505499990656972,8.241900010034442,3.0888671875
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00018_2.jpg,0,0,0.00021237482724245638,0.1789000816643238,0.13189995661377907,0.40600006468594074,7.306999992579222,8.023800095543265,3.083984375
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00019_0.jpg,0,0,0.0001540111261419952,0.18339999951422215,0.12410001363605261,0.38380001205950975,6.709699984639883,7.4010000098496675,3.4345703125
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00020_3.jpg,0,0,0.00011992404324701056,0.16210007015615702,0.1265999162569642,0.41820004116743803,6.513500004075468,7.220400031656027,3.267578125
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00021_2.jpg,0,0,0.00022912323765922338,0.18159998580813408,0.1333000836893916,0.39309996645897627,6.754099973477423,7.462100009433925,2.94921875
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00022_4.jpg,0,0,0.0004500733339227736,0.15269999857991934,0.12209999840706587,0.3789999755099416,6.8805000046268106,7.534299977123737,3.365234375
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00023_0.jpg,0,0,0.00017114948423113674,0.14600006397813559,0.1580999232828617,0.3891000524163246,6.533700041472912,7.226900081150234,3.30859375
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00024_4.jpg,0,0,0.0001055474640452303,0.1490999711677432,0.1284999307245016,0.377400079742074,6.250399979762733,6.905399961397052,3.3525390625
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00025_3.jpg,0,0,8.119642734527588e-05,0.1284999307245016,0.11280004400759935,0.35829993430525064,7.243300089612603,7.842899998649955,3.36328125
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00026_9.jpg,0,0,0.0001105410628952086,0.15810003969818354,0.1365999924018979,0.3828000044450164,6.975900032557547,7.653400069102645,3.361328125
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00027_5.jpg,0,0,3.093658233410679e-05,0.16599998343735933,0.13409997336566448,0.4582999972626567,7.417200016789138,8.175599970854819,3.4521484375
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00028_4.jpg,0,0,0.00036254822043702006,0.15119998715817928,0.11939997784793377,0.37859997246414423,6.37840002309531,7.027599960565567,3.2587890625
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00029_7.jpg,0,0,6.463971658376977e-05,0.13069994747638702,0.12209999840706587,0.5132000660523772,6.682600011117756,7.4486000230535865,3.224609375
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00030_6.jpg,0,0,8.6916537838988e-05,0.1501999795436859,0.1330999657511711,0.3749000607058406,6.698399898596108,7.356599904596806,3.5849609375
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00031_1.jpg,0,0,0.00025629508309066296,0.16050005797296762,0.11709996033459902,0.37789996713399887,7.363900076597929,8.019400062039495,2.9267578125
C:\Users\MyPC\Documents\New project 4\balanced_cache_negatives_exact_160\test\negative\sklearn_digits_test_00032_4.jpg,0,0,0.00017034457414411008,0.14839996583759785,0.11869997251778841,0.377100077457726,6.21819996740669,6.862399983219802,3.1328125
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10001.jpg,1,1,1.0,0.13319996651262045,0.1534000039100647,0.38730003871023655,7.063500001095235,7.737400010228157,6.9150390625
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10002.jpg,1,1,1.0,0.15639991033822298,0.1506000990048051,0.39329996798187494,7.032900000922382,7.733199978247285,5.9208984375
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10003.jpg,1,1,1.0,0.15660002827644348,0.157299917191267,0.38300000596791506,7.181700086221099,7.8786000376567245,6.5986328125
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10004.jpg,1,1,1.0,0.20160002168267965,0.18179998733103275,0.47339999582618475,6.82140002027154,7.678200025111437,4.7080078125
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10005.jpg,1,1,1.0,0.1970999874174595,0.17380004283040762,0.48589997459203005,6.671200040727854,7.528000045567751,6.083984375
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10006.jpg,1,1,1.0,0.14949997421354055,0.13669999316334724,0.3700000233948231,6.7408999893814325,7.397099980153143,5.5263671875
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10007.jpg,1,1,1.0,0.1593999331817031,0.17410004511475563,0.37999998312443495,6.919900071807206,7.633400033228099,9.7705078125
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10008.jpg,1,1,1.0,0.15900004655122757,0.17570005729794502,0.38049998693168163,6.95459998678416,7.669800077565014,9.7802734375
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10009.jpg,1,1,1.0,0.18179998733103275,0.22069993428885937,0.5310000851750374,7.3884999146685,8.32199992146343,9.6123046875
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10010.jpg,1,1,1.0,0.22350007202476263,0.22519996855407953,0.571400043554604,6.73669995740056,7.756800041534007,6.1015625
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10011.jpg,1,1,1.0,0.15949993394315243,0.174800050444901,0.37070002872496843,6.960799917578697,7.665799930691719,9.1298828125
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10012.jpg,1,1,1.0,0.16030005645006895,0.18079997971653938,0.38320000749081373,6.737199961207807,7.461500004865229,9.6845703125
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10013.jpg,1,1,1.0,0.1569000305607915,0.15540001913905144,0.3795999800786376,7.702099974267185,8.394000004045665,8.212890625
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10014.jpg,1,1,1.0,0.19890000112354755,0.19699998665601015,0.5033999914303422,6.890599965117872,7.789899944327772,8.330078125
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10015.jpg,1,1,1.0,0.1542000100016594,0.18890004139393568,0.5237000295892358,6.744799902662635,7.611599983647466,10.8662109375
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10016.jpg,1,1,1.0,0.15820004045963287,0.17010001465678215,0.37489994429051876,6.493299966678023,7.196499966084957,9.1103515625
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10017.jpg,1,1,1.0,0.1509999856352806,0.16689999029040337,0.37530006375163794,7.112500024959445,7.805700064636767,8.1708984375
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10018.jpg,1,1,1.0,0.15129998791962862,0.17969997134059668,0.38270000368356705,6.288500037044287,7.002199999988079,9.1552734375
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10019.jpg,1,1,1.0,0.13150006998330355,0.14000001829117537,0.45359996147453785,7.430700003169477,8.155800052918494,5.5380859375
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10020.jpg,1,1,1.0,0.18339999951422215,0.16249995678663254,0.3819999983534217,6.840200047008693,7.56810000166297,6.7373046875
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10021.jpg,1,1,1.0,0.15890004578977823,0.15300000086426735,0.37949997931718826,7.161100045777857,7.852500071749091,5.8828125
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10022.jpg,1,1,1.0,0.1588000450283289,0.17060001846402884,0.38430001586675644,6.565999938175082,7.279700017534196,7.94921875
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10023.jpg,1,1,1.0,0.18900004215538502,0.17669994849711657,0.5031999899074435,7.65260006301105,8.521500043570995,5.6748046875
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10024.jpg,1,1,1.0,0.15739991795271635,0.15940004959702492,0.4781000316143036,8.757299976423383,9.552199975587428,7.52734375
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10025.jpg,1,1,1.0,0.21590001415461302,0.188400037586689,0.42269995901733637,7.861600024625659,8.688600035384297,8.3623046875
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10026.jpg,1,1,1.0,0.15400000847876072,0.17959997057914734,0.38240000139921904,7.636600057594478,8.352600038051605,8.3916015625
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10027.jpg,1,1,1.0,0.18129998352378607,0.17689995002001524,0.4868000978603959,6.887399940751493,7.73239997215569,5.6806640625
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10028.jpg,1,1,1.0,0.15570002142339945,0.14319992624223232,0.3797999816015363,7.223600056022406,7.902299985289574,5.546875
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10029.jpg,1,1,1.0,0.1716000260785222,0.1534000039100647,0.4146000137552619,6.601199973374605,7.340800017118454,5.6513671875
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10030.jpg,1,1,1.0,0.14970009215176105,0.16870000399649143,0.5794999888166785,7.257199962623417,8.155100047588348,8.009765625
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10031.jpg,1,1,1.0,0.18209998961538076,0.18949992954730988,0.4907000111415982,6.995300063863397,7.8575999941676855,8.0322265625
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10032.jpg,1,1,1.0,0.15680002979934216,0.16000005416572094,0.37999998312443495,6.9200999569147825,7.616900024004281,6.134765625
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10033.jpg,1,1,1.0,0.15430001076310873,0.1813999842852354,0.38219999987632036,6.937299971468747,7.655199966393411,8.3486328125
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10034.jpg,1,1,1.0,0.24789990857243538,0.18390000332146883,0.5465000867843628,7.402499904856086,8.380799903534353,5.0771484375
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10035.jpg,1,1,1.0,0.17090002074837685,0.1908999402076006,0.5988000193610787,6.701800040900707,7.662400021217763,4.369140625
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10036.jpg,1,1,1.0,0.16830000095069408,0.20949996542185545,0.3781999694183469,7.428599987179041,8.184599922969937,12.9853515625
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10037.jpg,1,1,1.0,0.1626999583095312,0.14300004113465548,0.3792999777942896,7.157400017604232,7.842399994842708,5.580078125
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10038.jpg,1,1,1.0,0.17259991727769375,0.13990001752972603,0.3790999762713909,7.706500007770956,8.398099918849766,4.7373046875
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10039.jpg,1,1,1.0,0.24159997701644897,0.16980001237243414,0.5380000220611691,7.25529994815588,8.204699959605932,3.517578125
C:\Users\MyPC\Documents\New project 4\balanced_cache_160\train\2026_04_30_统计图表_百度图片搜索\折线图_百度图片搜索\10040.jpg,1,1,1.0,0.2519999397918582,0.17360004130750895,0.4485000390559435,7.661499897949398,8.535599918104708,7.650390625
